date_id,full_date,day,month,month_name,month_short,quarter,year,day_of_week,day_name,week_of_year,day_of_year,week_start_date,week_end_date,year_month,month_year,is_weekend,weekday_type,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_leap_year,financial_year,financial_quarter,season,travel_season,is_public_holiday,is_long_weekend
20260504,2026-05-04,4,5,May,May,Q2,2026,1,Monday,19,124,2026-05-04,2026-05-10,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260505,2026-05-05,5,5,May,May,Q2,2026,2,Tuesday,19,125,2026-05-04,2026-05-10,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260506,2026-05-06,6,5,May,May,Q2,2026,3,Wednesday,19,126,2026-05-04,2026-05-10,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260507,2026-05-07,7,5,May,May,Q2,2026,4,Thursday,19,127,2026-05-04,2026-05-10,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260508,2026-05-08,8,5,May,May,Q2,2026,5,Friday,19,128,2026-05-04,2026-05-10,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260509,2026-05-09,9,5,May,May,Q2,2026,6,Saturday,19,129,2026-05-04,2026-05-10,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260510,2026-05-10,10,5,May,May,Q2,2026,7,Sunday,19,130,2026-05-04,2026-05-10,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260511,2026-05-11,11,5,May,May,Q2,2026,1,Monday,20,131,2026-05-11,2026-05-17,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260512,2026-05-12,12,5,May,May,Q2,2026,2,Tuesday,20,132,2026-05-11,2026-05-17,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260513,2026-05-13,13,5,May,May,Q2,2026,3,Wednesday,20,133,2026-05-11,2026-05-17,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260514,2026-05-14,14,5,May,May,Q2,2026,4,Thursday,20,134,2026-05-11,2026-05-17,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260515,2026-05-15,15,5,May,May,Q2,2026,5,Friday,20,135,2026-05-11,2026-05-17,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260516,2026-05-16,16,5,May,May,Q2,2026,6,Saturday,20,136,2026-05-11,2026-05-17,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260517,2026-05-17,17,5,May,May,Q2,2026,7,Sunday,20,137,2026-05-11,2026-05-17,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260518,2026-05-18,18,5,May,May,Q2,2026,1,Monday,21,138,2026-05-18,2026-05-24,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260519,2026-05-19,19,5,May,May,Q2,2026,2,Tuesday,21,139,2026-05-18,2026-05-24,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260520,2026-05-20,20,5,May,May,Q2,2026,3,Wednesday,21,140,2026-05-18,2026-05-24,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260521,2026-05-21,21,5,May,May,Q2,2026,4,Thursday,21,141,2026-05-18,2026-05-24,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260522,2026-05-22,22,5,May,May,Q2,2026,5,Friday,21,142,2026-05-18,2026-05-24,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260523,2026-05-23,23,5,May,May,Q2,2026,6,Saturday,21,143,2026-05-18,2026-05-24,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260524,2026-05-24,24,5,May,May,Q2,2026,7,Sunday,21,144,2026-05-18,2026-05-24,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260525,2026-05-25,25,5,May,May,Q2,2026,1,Monday,22,145,2026-05-25,2026-05-31,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260526,2026-05-26,26,5,May,May,Q2,2026,2,Tuesday,22,146,2026-05-25,2026-05-31,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260527,2026-05-27,27,5,May,May,Q2,2026,3,Wednesday,22,147,2026-05-25,2026-05-31,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260528,2026-05-28,28,5,May,May,Q2,2026,4,Thursday,22,148,2026-05-25,2026-05-31,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260529,2026-05-29,29,5,May,May,Q2,2026,5,Friday,22,149,2026-05-25,2026-05-31,2026-05,May-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260530,2026-05-30,30,5,May,May,Q2,2026,6,Saturday,22,150,2026-05-25,2026-05-31,2026-05,May-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260531,2026-05-31,31,5,May,May,Q2,2026,7,Sunday,22,151,2026-05-25,2026-05-31,2026-05,May-2026,True,Weekend,False,True,False,False,False,False,False,FY2026-27,Q1,Summer,Peak,False,False
20260601,2026-06-01,1,6,June,Jun,Q2,2026,1,Monday,23,152,2026-06-01,2026-06-07,2026-06,Jun-2026,False,Weekday,True,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260602,2026-06-02,2,6,June,Jun,Q2,2026,2,Tuesday,23,153,2026-06-01,2026-06-07,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260603,2026-06-03,3,6,June,Jun,Q2,2026,3,Wednesday,23,154,2026-06-01,2026-06-07,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260604,2026-06-04,4,6,June,Jun,Q2,2026,4,Thursday,23,155,2026-06-01,2026-06-07,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260605,2026-06-05,5,6,June,Jun,Q2,2026,5,Friday,23,156,2026-06-01,2026-06-07,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260606,2026-06-06,6,6,June,Jun,Q2,2026,6,Saturday,23,157,2026-06-01,2026-06-07,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260607,2026-06-07,7,6,June,Jun,Q2,2026,7,Sunday,23,158,2026-06-01,2026-06-07,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260608,2026-06-08,8,6,June,Jun,Q2,2026,1,Monday,24,159,2026-06-08,2026-06-14,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260609,2026-06-09,9,6,June,Jun,Q2,2026,2,Tuesday,24,160,2026-06-08,2026-06-14,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260610,2026-06-10,10,6,June,Jun,Q2,2026,3,Wednesday,24,161,2026-06-08,2026-06-14,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260611,2026-06-11,11,6,June,Jun,Q2,2026,4,Thursday,24,162,2026-06-08,2026-06-14,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260612,2026-06-12,12,6,June,Jun,Q2,2026,5,Friday,24,163,2026-06-08,2026-06-14,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260613,2026-06-13,13,6,June,Jun,Q2,2026,6,Saturday,24,164,2026-06-08,2026-06-14,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260614,2026-06-14,14,6,June,Jun,Q2,2026,7,Sunday,24,165,2026-06-08,2026-06-14,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260615,2026-06-15,15,6,June,Jun,Q2,2026,1,Monday,25,166,2026-06-15,2026-06-21,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260616,2026-06-16,16,6,June,Jun,Q2,2026,2,Tuesday,25,167,2026-06-15,2026-06-21,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260617,2026-06-17,17,6,June,Jun,Q2,2026,3,Wednesday,25,168,2026-06-15,2026-06-21,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260618,2026-06-18,18,6,June,Jun,Q2,2026,4,Thursday,25,169,2026-06-15,2026-06-21,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260619,2026-06-19,19,6,June,Jun,Q2,2026,5,Friday,25,170,2026-06-15,2026-06-21,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260620,2026-06-20,20,6,June,Jun,Q2,2026,6,Saturday,25,171,2026-06-15,2026-06-21,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260621,2026-06-21,21,6,June,Jun,Q2,2026,7,Sunday,25,172,2026-06-15,2026-06-21,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260622,2026-06-22,22,6,June,Jun,Q2,2026,1,Monday,26,173,2026-06-22,2026-06-28,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260623,2026-06-23,23,6,June,Jun,Q2,2026,2,Tuesday,26,174,2026-06-22,2026-06-28,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260624,2026-06-24,24,6,June,Jun,Q2,2026,3,Wednesday,26,175,2026-06-22,2026-06-28,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260625,2026-06-25,25,6,June,Jun,Q2,2026,4,Thursday,26,176,2026-06-22,2026-06-28,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260626,2026-06-26,26,6,June,Jun,Q2,2026,5,Friday,26,177,2026-06-22,2026-06-28,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260627,2026-06-27,27,6,June,Jun,Q2,2026,6,Saturday,26,178,2026-06-22,2026-06-28,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260628,2026-06-28,28,6,June,Jun,Q2,2026,7,Sunday,26,179,2026-06-22,2026-06-28,2026-06,Jun-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260629,2026-06-29,29,6,June,Jun,Q2,2026,1,Monday,27,180,2026-06-29,2026-07-05,2026-06,Jun-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260630,2026-06-30,30,6,June,Jun,Q2,2026,2,Tuesday,27,181,2026-06-29,2026-07-05,2026-06,Jun-2026,False,Weekday,False,True,False,True,False,False,False,FY2026-27,Q1,Monsoon,Peak,False,False
20260701,2026-07-01,1,7,July,Jul,Q3,2026,3,Wednesday,27,182,2026-06-29,2026-07-05,2026-07,Jul-2026,False,Weekday,True,False,True,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260702,2026-07-02,2,7,July,Jul,Q3,2026,4,Thursday,27,183,2026-06-29,2026-07-05,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260703,2026-07-03,3,7,July,Jul,Q3,2026,5,Friday,27,184,2026-06-29,2026-07-05,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260704,2026-07-04,4,7,July,Jul,Q3,2026,6,Saturday,27,185,2026-06-29,2026-07-05,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260705,2026-07-05,5,7,July,Jul,Q3,2026,7,Sunday,27,186,2026-06-29,2026-07-05,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260706,2026-07-06,6,7,July,Jul,Q3,2026,1,Monday,28,187,2026-07-06,2026-07-12,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260707,2026-07-07,7,7,July,Jul,Q3,2026,2,Tuesday,28,188,2026-07-06,2026-07-12,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260708,2026-07-08,8,7,July,Jul,Q3,2026,3,Wednesday,28,189,2026-07-06,2026-07-12,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260709,2026-07-09,9,7,July,Jul,Q3,2026,4,Thursday,28,190,2026-07-06,2026-07-12,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260710,2026-07-10,10,7,July,Jul,Q3,2026,5,Friday,28,191,2026-07-06,2026-07-12,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260711,2026-07-11,11,7,July,Jul,Q3,2026,6,Saturday,28,192,2026-07-06,2026-07-12,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260712,2026-07-12,12,7,July,Jul,Q3,2026,7,Sunday,28,193,2026-07-06,2026-07-12,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260713,2026-07-13,13,7,July,Jul,Q3,2026,1,Monday,29,194,2026-07-13,2026-07-19,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260714,2026-07-14,14,7,July,Jul,Q3,2026,2,Tuesday,29,195,2026-07-13,2026-07-19,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260715,2026-07-15,15,7,July,Jul,Q3,2026,3,Wednesday,29,196,2026-07-13,2026-07-19,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260716,2026-07-16,16,7,July,Jul,Q3,2026,4,Thursday,29,197,2026-07-13,2026-07-19,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260717,2026-07-17,17,7,July,Jul,Q3,2026,5,Friday,29,198,2026-07-13,2026-07-19,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260718,2026-07-18,18,7,July,Jul,Q3,2026,6,Saturday,29,199,2026-07-13,2026-07-19,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260719,2026-07-19,19,7,July,Jul,Q3,2026,7,Sunday,29,200,2026-07-13,2026-07-19,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260720,2026-07-20,20,7,July,Jul,Q3,2026,1,Monday,30,201,2026-07-20,2026-07-26,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260721,2026-07-21,21,7,July,Jul,Q3,2026,2,Tuesday,30,202,2026-07-20,2026-07-26,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260722,2026-07-22,22,7,July,Jul,Q3,2026,3,Wednesday,30,203,2026-07-20,2026-07-26,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260723,2026-07-23,23,7,July,Jul,Q3,2026,4,Thursday,30,204,2026-07-20,2026-07-26,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260724,2026-07-24,24,7,July,Jul,Q3,2026,5,Friday,30,205,2026-07-20,2026-07-26,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260725,2026-07-25,25,7,July,Jul,Q3,2026,6,Saturday,30,206,2026-07-20,2026-07-26,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260726,2026-07-26,26,7,July,Jul,Q3,2026,7,Sunday,30,207,2026-07-20,2026-07-26,2026-07,Jul-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260727,2026-07-27,27,7,July,Jul,Q3,2026,1,Monday,31,208,2026-07-27,2026-08-02,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260728,2026-07-28,28,7,July,Jul,Q3,2026,2,Tuesday,31,209,2026-07-27,2026-08-02,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260729,2026-07-29,29,7,July,Jul,Q3,2026,3,Wednesday,31,210,2026-07-27,2026-08-02,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260730,2026-07-30,30,7,July,Jul,Q3,2026,4,Thursday,31,211,2026-07-27,2026-08-02,2026-07,Jul-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260731,2026-07-31,31,7,July,Jul,Q3,2026,5,Friday,31,212,2026-07-27,2026-08-02,2026-07,Jul-2026,False,Weekday,False,True,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260801,2026-08-01,1,8,August,Aug,Q3,2026,6,Saturday,31,213,2026-07-27,2026-08-02,2026-08,Aug-2026,True,Weekend,True,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260802,2026-08-02,2,8,August,Aug,Q3,2026,7,Sunday,31,214,2026-07-27,2026-08-02,2026-08,Aug-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260803,2026-08-03,3,8,August,Aug,Q3,2026,1,Monday,32,215,2026-08-03,2026-08-09,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260804,2026-08-04,4,8,August,Aug,Q3,2026,2,Tuesday,32,216,2026-08-03,2026-08-09,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260805,2026-08-05,5,8,August,Aug,Q3,2026,3,Wednesday,32,217,2026-08-03,2026-08-09,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260806,2026-08-06,6,8,August,Aug,Q3,2026,4,Thursday,32,218,2026-08-03,2026-08-09,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260807,2026-08-07,7,8,August,Aug,Q3,2026,5,Friday,32,219,2026-08-03,2026-08-09,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260808,2026-08-08,8,8,August,Aug,Q3,2026,6,Saturday,32,220,2026-08-03,2026-08-09,2026-08,Aug-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260809,2026-08-09,9,8,August,Aug,Q3,2026,7,Sunday,32,221,2026-08-03,2026-08-09,2026-08,Aug-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260810,2026-08-10,10,8,August,Aug,Q3,2026,1,Monday,33,222,2026-08-10,2026-08-16,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260811,2026-08-11,11,8,August,Aug,Q3,2026,2,Tuesday,33,223,2026-08-10,2026-08-16,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260812,2026-08-12,12,8,August,Aug,Q3,2026,3,Wednesday,33,224,2026-08-10,2026-08-16,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260813,2026-08-13,13,8,August,Aug,Q3,2026,4,Thursday,33,225,2026-08-10,2026-08-16,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260814,2026-08-14,14,8,August,Aug,Q3,2026,5,Friday,33,226,2026-08-10,2026-08-16,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260815,2026-08-15,15,8,August,Aug,Q3,2026,6,Saturday,33,227,2026-08-10,2026-08-16,2026-08,Aug-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260816,2026-08-16,16,8,August,Aug,Q3,2026,7,Sunday,33,228,2026-08-10,2026-08-16,2026-08,Aug-2026,True,Weekend,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260817,2026-08-17,17,8,August,Aug,Q3,2026,1,Monday,34,229,2026-08-17,2026-08-23,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
20260818,2026-08-18,18,8,August,Aug,Q3,2026,2,Tuesday,34,230,2026-08-17,2026-08-23,2026-08,Aug-2026,False,Weekday,False,False,False,False,False,False,False,FY2026-27,Q2,Monsoon,Off-Peak,False,False
